vendor_id,name,source_category,category,email,phone,website,ranking_score,seo_description,social_description,promo_available,trusted_partner,pricing_from,created_time
rec91EpVvvwdFL5xU,Selfieprint Photobooth,Photobooths,Photobooth & Equipment,hello@selfieprint.fun,+65 8180 8154,http://www.selfieprint.fun/,795,+65 8180 8154 · hello@selfieprint.fun · “Very nice photobooth and props! Thanks for making our wedding a success 💯”,+65 8180 8154 · hello@selfieprint.fun · “Very nice photobooth and props! Thanks for making our wedding a success 💯”,,,,2025-03-06T02:07:21Z
recABoy3RNbubHfhX,LiveStudios Photography,Photobooths,Photographer & Videographer,sg@livestudios.com,+65 9632 4562,http://livestudios.com/,722,"Instagram: @live.sg · facebook.com/livestudios · +65 9632 4562 · sg@livestudios.com · “I could not thank Willy and the team at LiveStudios enough. My guests were super impressed with the photos taken. Many of them have changed their social media profile pictures to those taken by Willy. This alone says a lot about how well taken the photos are. The photos were ready that very evening (mine was a lunch reception) with no need for any edits. Link was given to access the photos. Seamless. The instant print was great. I used this to replace the wedding favours as it's more practical. It's part of the event guests can bring home with them for memories and they are in the photos too. The assistants were very efficient in passing the printed photos to the guests. The live projection was great for our program. It was great entertainment for guests. Willy was professional. He set up his station early and quietly. He also brought whatever (laptop, cables) he needed to project the live images. Willy made everyone felt at ease when being photographed. There wasn't any awkward moments. He also captured very precious moments candidly. The emotions were wonderfully captured and now lived forever in our phones and hard drives. The form on the website was easy to fill in and reply from the company was prompt. Instructions were clear. The designer was very accommodating as we can be rather picky with our design of the photo card. We would recommend Willy anytime for any event. I didn't actually have to 'sell' Willy. His work speaks for him. My guests were already asking for his contact for their events. Once again, thank you Willy and LiveStudios!”","Instagram: @live.sg · facebook.com/livestudios · +65 9632 4562 · sg@livestudios.com · “I could not thank Willy and the team at LiveStudios enough. My guests were super impressed with the photos taken. Many of them have changed their social media profile pictures to those taken by Willy. This alone says a lot about how well taken the photos are. The photos were ready that very evening (mine was a lunch reception) with no need for any edits. Link was given to access the photos. Seamless. The instant print was great. I used this to replace the wedding favours as it's more practical. It's part of the event guests can bring home with them for memories and they are in the photos too. The assistants were very efficient in passing the printed photos to the guests. The live projection was great for our program. It was great entertainment for guests. Willy was professional. He set up his station early and quietly. He also brought whatever (laptop, cables) he needed to project the live images. Willy made everyone felt at ease when being photographed. There wasn't any awkward moments. He also captured very precious moments candidly. The emotions were wonderfully captured and now lived forever in our phones and hard drives. The form on the website was easy to fill in and reply from the company was prompt. Instructions were clear. The designer was very accommodating as we can be rather picky with our design of the photo card. We would recommend Willy anytime for any event. I didn't actually have to 'sell' Willy. His work speaks for him. My guests were already asking for his contact for their events. Once again, thank you Willy and LiveStudios!”",,,,2023-09-20T08:59:48Z
rec0Vx40jaj6ZkMzJ,Mojoideas,Photobooths,Photographer & Videographer,,+65 9048 0003,http://www.mojoideas.com/,676,"Instagram: @mojoideas · facebook.com/Mojoideas.sg · +65 9048 0003 · “Both photographer & videographer definitely has a passion in what they do and it exhibited in the works they produced. Top service for accommodating not only to bride & groom but also towards family members. We’ve got positive feedbacks right after our morning shoot, and they amazed us with their work yet again during our dinner banquet. Thank you guys 👍🏻”","Instagram: @mojoideas · facebook.com/Mojoideas.sg · +65 9048 0003 · “Both photographer & videographer definitely has a passion in what they do and it exhibited in the works they produced. Top service for accommodating not only to bride & groom but also towards family members. We’ve got positive feedbacks right after our morning shoot, and they amazed us with their work yet again during our dinner banquet. Thank you guys 👍🏻”",,,,2023-09-20T08:59:48Z
recjwBowPNXdyL7lL,Dial In Love: Video Guestbook,Photobooths,Photobooth & Equipment,dial.in.love.69@gmail.com,88589278,,622,Instagram: @dial_in_love · 88589278 · dial.in.love.69@gmail.com · “The on-site experience was very good. It was exactly the effect I wanted and imagined.”,Instagram: @dial_in_love · 88589278 · dial.in.love.69@gmail.com · “The on-site experience was very good. It was exactly the effect I wanted and imagined.”,,,,2026-01-25T13:52:23Z
recIhaLGdVYjfZXNs,Mirror Me,Photobooths,Photographer & Videographer,,+65 8223 0592,http://mirrormesg.com/,610,"+65 8223 0592 · “A big shout out to Mirror Me. Thanks for all the support in making our wedding a memorable one, including all the pre and post wedding correspondences, artwork and quick responses to the clarifications. The Photo Booth was a crowd favourite and our guests enjoyed playing with the props, and capturing their fun side. The Photo Booth assistant was great with the guests. Highly recommended! Thanks , and will use your service for other events. V&V 01.12.23”","+65 8223 0592 · “A big shout out to Mirror Me. Thanks for all the support in making our wedding a memorable one, including all the pre and post wedding correspondences, artwork and quick responses to the clarifications. The Photo Booth was a crowd favourite and our guests enjoyed playing with the props, and capturing their fun side. The Photo Booth assistant was great with the guests. Highly recommended! Thanks , and will use your service for other events. V&V 01.12.23”",,,,2024-04-14T02:58:11Z
rec8sZ3173ty8q4Kk,Cloud Booth,Photobooths,Photographer & Videographer,,+65 8501 5679,https://www.cloudbooth.com.sg/,590,Instagram: @thecloudbooth.sg · facebook.com/CloudBoothSG · +65 8501 5679 · “Very efficient and expeditious response resulting in a smooth engagement process. Staff is very punctual and entire set-up/tear and operation of the Photo Booth is fuss-free on event day. They are flexible and accommodating towards our last minute changes to event flow as well.”,Instagram: @thecloudbooth.sg · facebook.com/CloudBoothSG · +65 8501 5679 · “Very efficient and expeditious response resulting in a smooth engagement process. Staff is very punctual and entire set-up/tear and operation of the Photo Booth is fuss-free on event day. They are flexible and accommodating towards our last minute changes to event flow as well.”,,,,2023-09-20T08:59:48Z
recDNEaGhgt81TKWS,Instantly Singapore,Photobooths,Photographer & Videographer,,+65 9247 6520,https://www.instantly.sg/,566,"+65 9247 6520 · “Hired Instantly.sg for my wedding, great props and photographer! Happy with their service, will recommend it to my friends.”","+65 9247 6520 · “Hired Instantly.sg for my wedding, great props and photographer! Happy with their service, will recommend it to my friends.”",,,,2024-04-14T02:58:11Z
recStONsLabgZMbd6,PhotoMeister Studios,Photobooths,Photographer & Videographer,,+65 9271 2563,http://www.photomeister.sg/,556,Instagram: @photomeisterstudios · facebook.com/photomeisterstudios · +65 9271 2563 · “I engaged Photomeister for photobooth and roving prints (Nicholas & Malorie) for my wedding. They were extremely dedicated and conscientious. My guests had a great time at the photobooth and were raving about it after the wedding. The roving photographer Nicholas was very professional and he would track down guests to give them the prints. The online photos were given to me the very next day and were very well taken. I am very glad to have engaged them for my wedding and would highly recommend their services.”,Instagram: @photomeisterstudios · facebook.com/photomeisterstudios · +65 9271 2563 · “I engaged Photomeister for photobooth and roving prints (Nicholas & Malorie) for my wedding. They were extremely dedicated and conscientious. My guests had a great time at the photobooth and were raving about it after the wedding. The roving photographer Nicholas was very professional and he would track down guests to give them the prints. The online photos were given to me the very next day and were very well taken. I am very glad to have engaged them for my wedding and would highly recommend their services.”,,,,2023-09-20T08:59:45Z
recreAQkazP8MuIUC,Makors Events,Photobooths,Photographer & Videographer,,+65 9342 2768,https://www.makorsevents.com/photobooth,342,"Instagram: @makorsevents · +65 9342 2768 · “Makors Events was a last minute addition to our wedding as we wanted our luncheon and dinner to have a bit more entertainment. Despite it being last minute, they were responsive. Their price was reasonable as well. During the wedding luncheon, it started pouring and we were worried that the photobooth was not able to be situated ourdoors. However, Leonard and his team made it work, despite the rain. As expected, our guests were thoroughly pleased and made sure to take as many photos as they could in the span of 2 hours. I would recommend Makors Events, should you be looking for a photobooth for your wedding or event.”","Instagram: @makorsevents · +65 9342 2768 · “Makors Events was a last minute addition to our wedding as we wanted our luncheon and dinner to have a bit more entertainment. Despite it being last minute, they were responsive. Their price was reasonable as well. During the wedding luncheon, it started pouring and we were worried that the photobooth was not able to be situated ourdoors. However, Leonard and his team made it work, despite the rain. As expected, our guests were thoroughly pleased and made sure to take as many photos as they could in the span of 2 hours. I would recommend Makors Events, should you be looking for a photobooth for your wedding or event.”",,,,2024-04-14T02:58:11Z
recmbJImawGNSSq7p,Jollyandmiki,Photobooths,Photographer & Videographer,,+65 8797 6263,https://www.jollyandmiki.com/,207,+65 8797 6263 · “Engaged Jolly and Miki for my wedding Photo Booth. My guests had a great time! Sebastian was very friendly and made everyone comfortable in front of the camera. Highly recommend!!”,+65 8797 6263 · “Engaged Jolly and Miki for my wedding Photo Booth. My guests had a great time! Sebastian was very friendly and made everyone comfortable in front of the camera. Highly recommend!!”,,,,2024-04-14T02:58:11Z
rec6j5Rws5FJL8Yjo,Ribbons & Twines,Photobooths,Photobooth & Equipment,,,,10,"Instagram: @ribbonsandtwines · “Seen there advertisements on instagram and thought that their services were good. Enquired on the pricing and packages, which received quick response. I told Liz I felt it was too early for us to decide and she assured us that if we were to change our minds within 90 days, she would refund us the deposit. Initially, she replied very promptly, however, after we decided to not proceed with her services, her response was delayed. I had to constantly chase her through WhatsApp. Liz finally replied after one week, informing me that her entire team was down with covid that's why they were unable to reply to my messages. I was very understanding, giving her time to provide me with the addendum. From 28 May - 08 June, I had to constantly text her regarding the email of the addendum. Our addendum stated that my refund will be processed on 10 June. However, as she did not ask me to sign the addendum until 08 June, I was understanding enough to note that it would be processed three weeks from the date that the letter was signed. After three weeks, still no refund. My fiancee and I had to constantly send emails and text messages to get an update on the progress of the refund but with no response. But, finally, they did provide us with a refund. I'm glad we did not proceed with their services given their attitude after we decided not to sign with them. It would have been a nightmare if they decided not to be responsive on our big day. I definitely would not recommend.”","Instagram: @ribbonsandtwines · “Seen there advertisements on instagram and thought that their services were good. Enquired on the pricing and packages, which received quick response. I told Liz I felt it was too early for us to decide and she assured us that if we were to change our minds within 90 days, she would refund us the deposit. Initially, she replied very promptly, however, after we decided to not proceed with her services, her response was delayed. I had to constantly chase her through WhatsApp. Liz finally replied after one week, informing me that her entire team was down with covid that's why they were unable to reply to my messages. I was very understanding, giving her time to provide me with the addendum. From 28 May - 08 June, I had to constantly text her regarding the email of the addendum. Our addendum stated that my refund will be processed on 10 June. However, as she did not ask me to sign the addendum until 08 June, I was understanding enough to note that it would be processed three weeks from the date that the letter was signed. After three weeks, still no refund. My fiancee and I had to constantly send emails and text messages to get an update on the progress of the refund but with no response. But, finally, they did provide us with a refund. I'm glad we did not proceed with their services given their attitude after we decided not to sign with them. It would have been a nightmare if they decided not to be responsive on our big day. I definitely would not recommend.”",,,,2025-08-28T04:12:16Z
rec7n2jdk3G3FzMRH,Shoot Your Shot Photobooth,Photobooths,Photobooth & Equipment,,,,{'error': '#ERROR!'},Read wedding reviews for Shoot Your Shot Photobooth,Read wedding reviews for Shoot Your Shot Photobooth,,,,2026-03-16T06:48:55Z
recdRpFEAC3uE0tZC,Musical Touch,Live Music,,,+65 9888 3007,https://www.musicaltouch.sg/,924,Instagram: @musicaltouchlivemusic · facebook.com/MusicalTouchLiveMusic · +65 9888 3007 · “Liveband and professional Emcee MusicalTouch 9/10 $3500 Received a lot of compliments for the liveband and emcee. As we have many overseas guests so we wanted our emcee to be professional and she did it brilliantly! Made our wedding like a show according to our guests Liveband was amazing as well although i only manage to hear 1-2 songs Totally recommend them”,Instagram: @musicaltouchlivemusic · facebook.com/MusicalTouchLiveMusic · +65 9888 3007 · “Liveband and professional Emcee MusicalTouch 9/10 $3500 Received a lot of compliments for the liveband and emcee. As we have many overseas guests so we wanted our emcee to be professional and she did it brilliantly! Made our wedding like a show according to our guests Liveband was amazing as well although i only manage to hear 1-2 songs Totally recommend them”,,,,2023-10-11T14:23:33Z
recRBUAmLaxJgWkTB,A Little Dream Live Music,Live Music,,info@alittledream.com.sg,+65 8525 8277,https://alittledream.com.sg,893,"facebook.com/alittledreamlivemusic · +65 8525 8277 · info@alittledream.com.sg · “Thank you Huibing & Jixiang for making our wedding so successful. Our guests were impressed by Huibing’s singing. Not to forget, Chloe is such a wonderful coordinator who was very prompt in email replies. Once again, thank you A Little Dream Live Music for making our wedding such a dream come true~ 😊😊😊”","facebook.com/alittledreamlivemusic · +65 8525 8277 · info@alittledream.com.sg · “Thank you Huibing & Jixiang for making our wedding so successful. Our guests were impressed by Huibing’s singing. Not to forget, Chloe is such a wonderful coordinator who was very prompt in email replies. Once again, thank you A Little Dream Live Music for making our wedding such a dream come true~ 😊😊😊”",,,,2024-07-18T15:26:38Z
recCf927cYUGdgwwI,Vetta Quartet,Live Music,,,+65 9115 3889,http://vettaquartet.com/,701,facebook.com/VettaQuartet · +65 9115 3889 · “Brilliant performance. Hired them for our wedding and we received compliments from our guests. Was one of the memorable highlights of our evening”,facebook.com/VettaQuartet · +65 9115 3889 · “Brilliant performance. Hired them for our wedding and we received compliments from our guests. Was one of the memorable highlights of our evening”,,,,2024-04-14T02:58:11Z
recj8ZjZCexQLUD67,The Mad Trio,Live Music,,,+65 9475 6965,https://themadtriosg.com,207,"facebook.com/themadtriogroup · +65 9475 6965 · “Awesome vocals(Cheng and Khim), great teamwork, happy vibes and very professional ! Love their music selections at wedding and they always make it a point to interact with their guests. Love their sound system too, with a professional sound engineer around it makes a huge difference to the quality of music you get at an event!”","facebook.com/themadtriogroup · +65 9475 6965 · “Awesome vocals(Cheng and Khim), great teamwork, happy vibes and very professional ! Love their music selections at wedding and they always make it a point to interact with their guests. Love their sound system too, with a professional sound engineer around it makes a huge difference to the quality of music you get at an event!”",,,,2024-07-18T15:26:40Z
rec9huw1wpFsPY8rE,Sparkle Live Music,Live Music,,,,https://www.sparklelivemusic.com/,207,"“Oooh and I still find it hard to believe that dear Kewei sang for my wedding! Her voice is absolutely breathtaking, and all my friends were telling me that she’s the BEST wedding singer they’ve ever heard. Cannot agree more, and cannot be more thankful that she made special efforts to fit our wedding in her schedule If you’re looking for a wedding singer and entertainer, LOOK NO MORE!!”","“Oooh and I still find it hard to believe that dear Kewei sang for my wedding! Her voice is absolutely breathtaking, and all my friends were telling me that she’s the BEST wedding singer they’ve ever heard. Cannot agree more, and cannot be more thankful that she made special efforts to fit our wedding in her schedule If you’re looking for a wedding singer and entertainer, LOOK NO MORE!!”",,,,2025-03-21T14:30:02Z
recpeQn4j7EnXifVs,Wunder Rides,Wedding Cars,Wedding Car,,+65 9190 9061,https://www.wunderrides.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=16883755321551028749,932,+65 9190 9061 · “Seamless communication and booking of car. The car was in great condition (best rental ever!) and used as our bridal car. Highly recommended to anyone looking for a ride for their wedding!”,+65 9190 9061 · “Seamless communication and booking of car. The car was in great condition (best rental ever!) and used as our bridal car. Highly recommended to anyone looking for a ride for their wedding!”,,,,2025-01-04T15:34:28Z
recipD96bH0MJ68FV,SG BRIDAL CARS,Wedding Cars,Wedding Car,,+65 8860 2398,http://www.sgbridalcars.com/,920,"+65 8860 2398 · “Seamless and hassle free - from the quick installation to the convenient dropoff options Flowers looked like real, and did not cause any damage removing them or using them. Recommended for a safe, waterproof and affordable decoration of your bridal car”","+65 8860 2398 · “Seamless and hassle free - from the quick installation to the convenient dropoff options Flowers looked like real, and did not cause any damage removing them or using them. Recommended for a safe, waterproof and affordable decoration of your bridal car”",,,,2025-01-04T15:34:28Z
rec6p1WEqFTbeeAB3,Wedding Carz & Limousine Services LLP,Wedding Cars,Wedding Car,,+65 9831 7193,https://sites.google.com/site/weddingcarzz/home,704,+65 9831 7193 · “Great services provided by Abel. Assist with all the enquiries i had for self-drive wedding car. Rented beetle for 2 days and the handling over is quite smoothly. Car is clean and presentable for my wedding day.”,+65 9831 7193 · “Great services provided by Abel. Assist with all the enquiries i had for self-drive wedding car. Rented beetle for 2 days and the handling over is quite smoothly. Car is clean and presentable for my wedding day.”,,,,2025-01-04T15:34:28Z
recD33vIzOksOdFUJ,PERFECT WEDDING CAR SG LLP,Wedding Cars,Wedding Car,,+65 9821 9037,http://www.perfectweddingcars.sg/,701,"+65 9821 9037 · “The boss of the perfect wedding cars chauffeured us around on our wedding day, and even brought the car to a 3rd party vendor of our choice to decorate the car a day before our wedding with no additional charge! Great guy and lovely driver. Definitely will recommend to our friends”","+65 9821 9037 · “The boss of the perfect wedding cars chauffeured us around on our wedding day, and even brought the car to a 3rd party vendor of our choice to decorate the car a day before our wedding with no additional charge! Great guy and lovely driver. Definitely will recommend to our friends”",,,,2025-01-04T15:34:28Z
rec6CitcTetx2menn,Ace Drive Car Rental,Wedding Cars,Wedding Car,,+65 6585 5555,https://www.acedrive.sg/,671,+65 6585 5555 · “Was very pleased with Ace Drive Car Rental. Used their company for my son’s wedding car. Very helpful staff and made the experience pleasant. Will highly recommend their services”,+65 6585 5555 · “Was very pleased with Ace Drive Car Rental. Used their company for my son’s wedding car. Very helpful staff and made the experience pleasant. Will highly recommend their services”,,,,2025-01-04T15:34:28Z
rec8rTINY2BuO04wC,OZ CAR RENTAL PTE LTD,Wedding Cars,Wedding Car,,+65 9672 3653,http://www.ozcar.sg/,566,"+65 9672 3653 · “First time booking with OZ Car Rental and booked my wedding car over the weekend. The process is smooth and hassle free, Vincent was very friendly and prompt in reply. Thank you team 👍🏼”","+65 9672 3653 · “First time booking with OZ Car Rental and booked my wedding car over the weekend. The process is smooth and hassle free, Vincent was very friendly and prompt in reply. Thank you team 👍🏼”",,,,2025-01-04T15:34:28Z
recua2MeQ0rPXFT3v,JJ GARAGE CAR RENTAL,Wedding Cars,Wedding Car,,+65 9818 8106,https://www.jjgarage.com.sg/,342,"+65 9818 8106 · “Good Service, Will come back again, Toyota Estima was in nice condition for my Wedding use.”","+65 9818 8106 · “Good Service, Will come back again, Toyota Estima was in nice condition for my Wedding use.”",,,,2025-01-04T15:34:28Z
recw8TfAYYNkq2WTi,movolimo,Wedding Cars,Wedding Car,,+65 9482 4482,https://movolimo.com/,342,+65 9482 4482 · “Able to allocate driver at a short notice. Pricing may be on the premium side but definitely worth the service provided. A good consideration to have especially for important events such as wedding photoshoot or wedding day itself!”,+65 9482 4482 · “Able to allocate driver at a short notice. Pricing may be on the premium side but definitely worth the service provided. A good consideration to have especially for important events such as wedding photoshoot or wedding day itself!”,,,,2025-01-04T15:34:28Z
recxMMiHITC5jHdvp,Tay Automobiles,Wedding Cars,Wedding Car,,+65 9006 1789,https://tayautomobiles.com/,342,+65 9006 1789 · “Rented a car from Tay Automobiles to use for my wedding. Had a very fuss-free experience for the entire process (pick-up and drop-off) as everything was explained clearly and informed before hand. Advice was also given on how to deal with certain scenarios when handling the car! Very pleasant experience and would definitely recommend them if you ever need to rent a car!”,+65 9006 1789 · “Rented a car from Tay Automobiles to use for my wedding. Had a very fuss-free experience for the entire process (pick-up and drop-off) as everything was explained clearly and informed before hand. Advice was also given on how to deal with certain scenarios when handling the car! Very pleasant experience and would definitely recommend them if you ever need to rent a car!”,,,,2025-01-04T15:34:28Z
recyDeL5IhMIa7Xm4,RentNow Leasing,Wedding Cars,Wedding Car,,+65 8144 8811,http://www.rentnowleasing.com/,342,+65 8144 8811 · “I was recommanded by my friend to rent the car from them urgently for my daughter's wedding. I whatsapp to the number i was given and got a promt reply from Ms Amber. Very helpful and gave me all the information i needed. I would recommand RentNow to all of my families and friends. Thank you Amber and Company!”,+65 8144 8811 · “I was recommanded by my friend to rent the car from them urgently for my daughter's wedding. I whatsapp to the number i was given and got a promt reply from Ms Amber. Very helpful and gave me all the information i needed. I would recommand RentNow to all of my families and friends. Thank you Amber and Company!”,,,,2025-01-04T15:34:28Z
recybBnu2NtaALkjZ,Eva Car Rental,Wedding Cars,Wedding Car,,+65 8385 6363,https://www.facebook.com/EvaCarRental,342,+65 8385 6363 · “Used this company for rental of wedding car. Definitely worth coming back for other events for rental of cars! Seller responsive and reliable 👌”,+65 8385 6363 · “Used this company for rental of wedding car. Definitely worth coming back for other events for rental of cars! Seller responsive and reliable 👌”,,,,2025-01-04T15:34:28Z
recApS4Chouo4xRZ1,myCarriage by C&C Leasing,Wedding Cars,Wedding Car,,+65 6251 8880,http://www.mycarriage.sg/,342,"+65 6251 8880 · “Dear myCarriage Team, I trust this message finds you all in the best of spirits. I am writing to convey my heartfelt compliments and profound gratitude for the exceptional service and the remarkable experience I had with my recent rental of the BMW 420i M Sport Cabriolet for my wedding from 26/10 to 27/10. The journey to our wedding day is marked by a series of memorable moments, and the choice of a vehicle to make a grand entrance is one of the most significant. It is with great pleasure that I can say that myCarriage exceeded my expectations in every regard. The BMW 420i M Sport Cabriolet, which I had the pleasure of renting, was not only a stunning and luxurious vehicle, but it also proved to be a symbol of sophistication and style. The impeccable functionality of the car, combined with its sleek design and powerful performance, added a layer of opulence to our wedding day that was truly unparalleled. What set myCarriage apart, however, was the exceptional service provided by your team. From the moment I made the reservation to the seamless pickup and drop-off, your commitment to ensuring a smooth and memorable experience was evident. Your professionalism, responsiveness, and attention to detail transformed the rental process into a joyous and stress-free affair. The pivotal role that the BMW 420i M Sport Cabriolet played in our wedding day cannot be understated, and your impeccable service only amplified the grandeur of the occasion. Your team's dedication to excellence and your commitment to delivering not just a vehicle but a truly exceptional experience have left a lasting impression. I look forward to recommending myCarriage to friends and family in search of not only a luxurious vehicle but a service that redefines standards of excellence. Your team's commitment to perfection, paired with the outstanding BMW 420i M Sport Cabriolet, sets a new benchmark in the industry. Once again, thank you for your impeccable service and for contributing to making our wedding day an extraordinary and unforgettable event”","+65 6251 8880 · “Dear myCarriage Team, I trust this message finds you all in the best of spirits. I am writing to convey my heartfelt compliments and profound gratitude for the exceptional service and the remarkable experience I had with my recent rental of the BMW 420i M Sport Cabriolet for my wedding from 26/10 to 27/10. The journey to our wedding day is marked by a series of memorable moments, and the choice of a vehicle to make a grand entrance is one of the most significant. It is with great pleasure that I can say that myCarriage exceeded my expectations in every regard. The BMW 420i M Sport Cabriolet, which I had the pleasure of renting, was not only a stunning and luxurious vehicle, but it also proved to be a symbol of sophistication and style. The impeccable functionality of the car, combined with its sleek design and powerful performance, added a layer of opulence to our wedding day that was truly unparalleled. What set myCarriage apart, however, was the exceptional service provided by your team. From the moment I made the reservation to the seamless pickup and drop-off, your commitment to ensuring a smooth and memorable experience was evident. Your professionalism, responsiveness, and attention to detail transformed the rental process into a joyous and stress-free affair. The pivotal role that the BMW 420i M Sport Cabriolet played in our wedding day cannot be understated, and your impeccable service only amplified the grandeur of the occasion. Your team's dedication to excellence and your commitment to delivering not just a vehicle but a truly exceptional experience have left a lasting impression. I look forward to recommending myCarriage to friends and family in search of not only a luxurious vehicle but a service that redefines standards of excellence. Your team's commitment to perfection, paired with the outstanding BMW 420i M Sport Cabriolet, sets a new benchmark in the industry. Once again, thank you for your impeccable service and for contributing to making our wedding day an extraordinary and unforgettable event”",,,,2025-01-04T15:34:28Z
reci3dNXOJNub5Y3x,Titanium Limousines,Wedding Cars,Wedding Car,,+65 9180 2235,http://www.titaniumlimousines.com.sg/,342,+65 9180 2235 · “Zainudin was a fantastic driver that went above and beyond to be helpful and accommodating for our wedding day. I highly recommend this limousine service for any important days or functions.”,+65 9180 2235 · “Zainudin was a fantastic driver that went above and beyond to be helpful and accommodating for our wedding day. I highly recommend this limousine service for any important days or functions.”,,,,2025-01-04T15:34:28Z
recmGN8dKVqlSpFEn,DREAM CAR LEASING PTE. LTD.,Wedding Cars,Wedding Car,,+65 6748 9747,http://www.dreamcarrental.sg/,337,"+65 6748 9747 · “Rented toyota estima for my wedding car from them. Such a pleasant experience, no deposit, clear explanation on everything. Would recommend others for sure”","+65 6748 9747 · “Rented toyota estima for my wedding car from them. Such a pleasant experience, no deposit, clear explanation on everything. Would recommend others for sure”",,,,2025-01-04T15:34:28Z
rec4V7nkRFrQTEjjD,Eurokars Leasing,Wedding Cars,Wedding Car,,+65 6908 8000,https://www.eurokarsleasing.com.sg/,207,+65 6908 8000 · “I was looking to book a car for my wedding and i came across EuroKarsLeasing on instagram! The booking was super easy on EuroKarsLeasing website! There was a lot of options on their website for the date that i am booking even though i am booking it super last minute! I managed to book a BMW 318i M Sport and it was the 2023 model! Super pumped on the collection day and was served by Azhar who was super friendly and immediately asked if i need any beverage the moment i enter the showroom! Everything went super well with the car it was super clean and smells like a beand new car! Would definitely book with them again!”,+65 6908 8000 · “I was looking to book a car for my wedding and i came across EuroKarsLeasing on instagram! The booking was super easy on EuroKarsLeasing website! There was a lot of options on their website for the date that i am booking even though i am booking it super last minute! I managed to book a BMW 318i M Sport and it was the 2023 model! Super pumped on the collection day and was served by Azhar who was super friendly and immediately asked if i need any beverage the moment i enter the showroom! Everything went super well with the car it was super clean and smells like a beand new car! Would definitely book with them again!”,,,,2025-01-04T15:34:28Z
rec6Pd3ZJbGYO5P69,Ideal Rental Cars,Wedding Cars,Wedding Car,,+65 6469 6733,https://www.carousell.sg/u/idealauto/?utm_source=share-native&utm_campaign=share-own-profile&utm_medium=sharing&_branch_referrer=H4sIAAAAAAAAA8soKSkottLXT04syi8tTs3J0UssKNDLyczL1o8KTTRyjjQsMC1JAgCbeIkZJgAAAA==&_branch_match_id=1118400763620884842,207,+65 6469 6733 · “We had very good experience with Ideal Rental. Vyn is very patient to explain everything. The price is reasonable for the very clean and new-looking car. We rented the car last minute to use as an extra car for son’s wedding; they ended up using it as the wedding car 😀”,+65 6469 6733 · “We had very good experience with Ideal Rental. Vyn is very patient to explain everything. The price is reasonable for the very clean and new-looking car. We rented the car last minute to use as an extra car for son’s wedding; they ended up using it as the wedding car 😀”,,,,2025-01-04T15:34:28Z
rec6REzfvF8GsJOpH,Limo6 Limousine Service Singapore,Wedding Cars,Wedding Car,,+65 8755 3633,https://limo6.com/limousine-service-singapore,207,+65 8755 3633 · “Advance booking 1 month ahead and prompt pickup on actual day. Friendly service and will patronize again ! Highly recommended !”,+65 8755 3633 · “Advance booking 1 month ahead and prompt pickup on actual day. Friendly service and will patronize again ! Highly recommended !”,,,,2025-01-04T15:34:28Z
recay3ADTwICjGx8e,Siang Hock Holding,Wedding Cars,Wedding Car,,+65 6256 8888,https://sianghock.com.sg/,207,"+65 6256 8888 · “Rented 7 seater for my son's wedding very nice car , nice service look for jiya”","+65 6256 8888 · “Rented 7 seater for my son's wedding very nice car , nice service look for jiya”",,,,2025-01-04T15:34:28Z
reccWDrYPtv2ka3BD,Maxi Cab Singapore,Wedding Cars,Wedding Car,,+65 8499 9714,https://www.mymaxicabsgp.com/,207,"+65 8499 9714 · “Maxi Cab Singapore, you guys helped make our wedding day the best it could have been. The Limo Bus was comfortable and our group loved the music! Also, Arif the driver was outstanding and took care of us the entire time. Great driving and knew SG like the back of his hand. We had the Limo from 12:00pm to 6:00pm. Thanks again for helping make our special day very memorable. Will definitely recommend your services! Regards, John”","+65 8499 9714 · “Maxi Cab Singapore, you guys helped make our wedding day the best it could have been. The Limo Bus was comfortable and our group loved the music! Also, Arif the driver was outstanding and took care of us the entire time. Great driving and knew SG like the back of his hand. We had the Limo from 12:00pm to 6:00pm. Thanks again for helping make our special day very memorable. Will definitely recommend your services! Regards, John”",,,,2025-01-04T15:34:28Z
recfZVnqIWaBXvwlo,Ride Now - Car Rental Singapore,Wedding Cars,Wedding Car,,+65 9138 0218,https://revu.website/141989,207,"+65 9138 0218 · “Just finish renting a car from RideNow for wedding, and I must say it is really impressive in how they carry out all the procedure from liaising to collecting & returning the car. The whole process is hassle-free and the car is clean and ready for my wedding. Really appreciated on how friendly and their “will try their best to accommodate to your needs” attitude. It makes the whole journey very enjoyable, providing peace of mind and comfort throughout. Definitely will come back to them again to rent car for any events. Thank you RideNow Team and Mr Travis.”","+65 9138 0218 · “Just finish renting a car from RideNow for wedding, and I must say it is really impressive in how they carry out all the procedure from liaising to collecting & returning the car. The whole process is hassle-free and the car is clean and ready for my wedding. Really appreciated on how friendly and their “will try their best to accommodate to your needs” attitude. It makes the whole journey very enjoyable, providing peace of mind and comfort throughout. Definitely will come back to them again to rent car for any events. Thank you RideNow Team and Mr Travis.”",,,,2025-01-04T15:34:28Z
