channel,datetime,images,links,message_id,preview_url,text,url
blissfulbrides,2020-10-19T05:35:06+00:00,[],"[""https://m.me/Alishalacesy""]",406,,"Looking for a ROM Wedding Package?
Alisha & Lace is offering ROM Wedding Package for just $1288!
This amazing offer includes:
- 1 Handcrafted Exquisite Gown Rental
- 1 Gentleman's Suit (including Suit, Vest and Pants) Rental
- 1 Professional Makeup Session and Hairdo
- 1 Beautiful Fresh Flowers Hand Bouquet
- And many matching accessories to choose from!
Only available for the first 30 customers, first come first served!
Don't miss out, reserve your slot today!
-
https://m.me/Alishalacesy
- SMS/Whatsapp at 9271 5720 or call them at +65 6822 0320",https://t.me/blissfulbrides/406
blissfulbrides,2020-10-16T04:00:08+00:00,[],[],405,,"Wedding De Joyeux
Amara Singapore Wedding Open House
🗓️
17 to 18 October 2020, from 9am to 9pm
📍
Grand Ballroom, Level 3
Complimentary admission, by appointment only
👫
Bring your special half to Amara Singapore wedding open house, and make your magical wedding dreams come true with them. Allow their dedicated team to assist you in curating a memorable journey down the aisle!
For more enquiries or to RSVP, please contact Amara Singapore Wedding Specialists at +65 6879 2588 or email weddings@amarahotels.com.",https://t.me/blissfulbrides/405
blissfulbrides,2020-10-15T05:27:42+00:00,[],"[""https://bit.ly/36Sh9Gb""]",404,,"2020 Wedding Trends to Absolutely Rock a Personal & Meaningful Ceremony - Now, in 2020, we’re striving to create the most personal, meaningful, and engaging wedding experience possible.
Read more:
https://bit.ly/36Sh9Gb",https://t.me/blissfulbrides/404
blissfulbrides,2020-10-04T05:01:53+00:00,[],"[""https://www.facebook.com/blissfulbrides/videos/328158111825764"", ""https://bit.ly/2ZKU1ER"", ""https://bit.ly/2Qvg0dY"", ""https://bit.ly/2Sc2pJw"", ""https://bit.ly/3l60pPz"", ""https://bit.ly/36fUbs9"", ""https://bit.ly/34MQUQ2"", ""https://bit.ly/3kZy7G9"", ""https://bit.ly/3ihQPHt"", ""https://bit.ly/2EM0hVR"", ""https://bit.ly/30i8PeI"", ""https://bit.ly/3cHw6LQ"", ""https://bit.ly/33fCSWj"", ""https://bit.ly/3ieiCZm"", ""https://bit.ly/34cGGH2"", ""https://bit.ly/3ikD6Q2"", ""https://bowsonline.blissfulbrides.sg/prizes/""]",403,,"https://www.facebook.com/blissfulbrides/videos/328158111825764
WE ARE LIVEc ON FB NOW!
Cop a pair of 𝗠𝗲𝗹𝗶𝘀𝗼𝗻 𝗚𝗮𝗿𝗻𝗲𝘁 𝟭𝟴𝗞 𝗘𝗮𝗿𝗿𝗶𝗻𝗴⁣⁣⁣⁣⁣⁣⁣⁣⁣ for yourself simply:
✨
𝗦𝗵𝗮𝗿𝗲 𝘁𝗵𝗶𝘀 𝗹𝗶𝘃𝗲𝘀𝘁𝗿𝗲𝗮𝗺 (Remember to set your post to public)
✨
𝗧𝗮𝗴 𝟮 𝗳𝗿𝗶𝗲𝗻𝗱𝘀 𝗶𝗻 𝘁𝗵𝗲 𝗰𝗼𝗺𝗺𝗲𝗻𝘁 𝘀𝗲𝗰𝘁𝗶𝗼𝗻 𝗼𝗳 𝘁𝗵𝗶𝘀 𝗽𝗼𝘀𝘁
📣
Remember, you may talk to the vendors via Zoom any time from 1pm - 6pm on both days, or book a physical appointment with them!⁣
⁣
🎁
Head to
https://bit.ly/2ZKU1ER
to RSVP & qualify for a complimentary goodie bag* worth $75. Check out the timing of our vendors FB LIVE showcases as well as their Zoom links below
👇
1:00 PM Host Jerald Foo:
https://bit.ly/2Qvg0dY
1:08 PM Grace Atelier Weddings:
https://bit.ly/2Sc2pJw
1:13 PM Yvonne Creative Bridal:
https://bit.ly/3l60pPz
1:15 PM AnchorBlanc:
https://bit.ly/36fUbs9
1:19 PM Carat 55 - The Diamond Studio:
https://bit.ly/34MQUQ2
1:29 PM AGOPSG:
https://bit.ly/3kZy7G9
1:32 PM Grace Atelier Weddings
1:36 PM Pine Garden Cakes:
https://bit.ly/3ihQPHt
1:41 PM Copthorne King's Hotel:
https://bit.ly/2EM0hVR
1:43 PM Shangri-La Hotel, Singapore:
https://bit.ly/30i8PeI
1:47 PM JEN Singapore Tanglin by Shangri-La:
https://bit.ly/3cHw6LQ
⁣⁣⁣⁣⁣⁣
1:49 PM CangAi Wedding:
https://bit.ly/33fCSWj
1:52 PM Grand Copthorne Waterfront Hotel, Singapore:
https://bit.ly/3ieiCZm
1:56 PM The Villa @ Singapore Botanic Gardens:
https://bit.ly/34cGGH2
1:58 PM AGOPSG
2:00 PM REACH Counselling Services
2:45 PM The Chinese Wedding Shop:
https://bit.ly/3ikD6Q2
⊹𝗔𝗱𝗱𝗶𝘁𝗶𝗼𝗻𝗮𝗹 𝗣𝗲𝗿𝗸𝘀!⊹⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
• Share our live stream & tag 2 friends for a chance to win 𝗠𝗲𝗹𝗶𝘀𝗼𝗻 𝗚𝗮𝗿𝗻𝗲𝘁 𝟭𝟴𝗞 𝗘𝗮𝗿𝗿𝗶𝗻𝗴⁣⁣⁣⁣⁣⁣⁣
• Make a purchase & stand to win $500 AND/OR a staycation/F&B/wedding-related voucher⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
• The first 10 couples to sign with a vendor will enjoy additional perks⁣⁣⁣⁣⁣⁣⁣⁣⁣
• Earn instant cashback* of up to $100 for online purchases made via Blissful Pay during the show⁣⁣⁣⁣ ⠀⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
• Stand to win from our 𝗕𝗹𝗶𝘀𝘀𝗳𝘂𝗹 𝗣𝗮𝘆 $𝟲𝟬,𝟬𝟬𝟬 Grand Draw⁣⁣⁣⁣
• Join our many other giveaways to win mysterious prizes!⁣⁣⁣⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣⁣⁣
Visit
https://bowsonline.blissfulbrides.sg/prizes/
for more information of the prizes.⁣⁣⁣
*T&C apply.⁣⁣⁣⁣",https://t.me/blissfulbrides/403
blissfulbrides,2020-10-03T05:05:27+00:00,[],"[""https://www.facebook.com/blissfulbrides/videos/338991620767445"", ""https://bit.ly/2ZKU1ER"", ""https://bit.ly/2Qvg0dY"", ""https://bit.ly/36kW72u"", ""https://bit.ly/2HFRrtH"", ""https://bit.ly/348POwc"", ""https://bit.ly/2Siu6Ad"", ""https://bit.ly/3l60pPz"", ""https://bit.ly/34aWLNl"", ""https://bit.ly/3kZy7G9"", ""https://bit.ly/30mDkzZ"", ""https://bit.ly/30gHwBi"", ""https://bit.ly/3jhXi6m"", ""https://bit.ly/30khahE"", ""https://bit.ly/34eNQdA"", ""https://bowsonline.blissfulbrides.sg/prizes/""]",402,,"https://www.facebook.com/blissfulbrides/videos/338991620767445
WE ARE LIVE NOW! Click on the link and share the livestream on your FB, tag 2 friends to win a 𝗠𝗲𝗹𝗶𝘀𝗼𝗻 𝗚𝗮𝗿𝗻𝗲𝘁 𝟭𝟴𝗞 𝗘𝗮𝗿𝗿𝗶𝗻𝗴⁣⁣⁣⁣⁣⁣⁣⁣⁣!
RSVP
➡️
https://bit.ly/2ZKU1ER
& speak with any of our vendors to redeem a 𝐅𝐑𝐄𝐄 𝐠𝐨𝐨𝐝𝐢𝐞 𝐛𝐚𝐠* worth $75.
Check out the timing of our vendors FB LIVE showcases as well as their Zoom links below
👇
Feel free to chat with the vendors via Zoom/ make an appointment any time from now till 6pm tomorrow!
1:00 PM Host Jerald Foo:
https://bit.ly/2Qvg0dY
1:09 PM Blooming Bride (Trunk show):
https://bit.ly/36kW72u
1:16 PM French Wedding Couture (Trunk show):
https://bit.ly/2HFRrtH
1:18 PM Rio Diamonds:
https://bit.ly/348POwc
1:21 PM The Wedding People:
https://bit.ly/2Siu6Ad
1:24 PM Yvonne Creative Bridal:
https://bit.ly/3l60pPz
1:33 PM Shangri-La's Rasa Sentosa Resort & Spa:
https://bit.ly/34aWLNl
1:35 PM AGOPSG:
https://bit.ly/3kZy7G9
1:39 PM French Wedding Couture
1:47 PM Heaven’s Gift - The Special Events Planner:
https://bit.ly/30mDkzZ
1:53 PM M Hotel Singapore:
https://bit.ly/30gHwBi
⁣
1:55 PM Four Points by Sheraton Singapore, Riverview:
https://bit.ly/3jhXi6m
1:58 PM Novotel Singapore on Stevens:
https://bit.ly/30khahE
2:00 PM Blooming Bride
2:02 PM Chris Ling International Photographers:
https://bit.ly/34eNQdA
2:18 PM AGOPSG
2:22 PM Joseph Tan, Financial Services Manager, ACQUITY
3:07 PM Jimmy, First Home Advisors
⊹𝗔𝗱𝗱𝗶𝘁𝗶𝗼𝗻𝗮𝗹 𝗣𝗲𝗿𝗸𝘀!⊹⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
• Make a purchase & stand to win $500 AND/OR a staycation/F&B/wedding-related voucher⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
• The first 10 couples to sign with a vendor will enjoy additional perks⁣⁣⁣⁣⁣⁣⁣⁣⁣
• Earn instant cashback* of up to $100 for online purchases made via Blissful Pay during the show⁣⁣⁣⁣ ⠀⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
• Stand to win from our 𝗕𝗹𝗶𝘀𝘀𝗳𝘂𝗹 𝗣𝗮𝘆 $60,000 Grand Draw⁣⁣⁣⁣⁣
• Join our many other giveaways to win mysterious prizes!⁣⁣⁣⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣⁣⁣
Visit
https://bowsonline.blissfulbrides.sg/prizes/
for more information of the prizes.",https://t.me/blissfulbrides/402
blissfulbrides,2020-10-03T04:30:08+00:00,[],"[""https://www.instagram.com/p/CF3ZNdOnXgm/?igshid=ecwq8zg468yx"", ""https://bit.ly/2ZKU1ER"", ""https://bit.ly/2EM0hVR"", ""https://bit.ly/30gHwBi"", ""https://bit.ly/30khahE"", ""https://bit.ly/3jhXi6m"", ""https://bit.ly/3ieiCZm"", ""https://bit.ly/3cHw6LQ"", ""https://bit.ly/30i8PeI"", ""https://bit.ly/34aWLNl"", ""https://bit.ly/34cGGH2"", ""https://bit.ly/36kW72u"", ""https://bit.ly/33fCSWj"", ""https://bit.ly/2HFRrtH"", ""https://bit.ly/2Sc2pJw"", ""https://bit.ly/3l60pPz"", ""https://bit.ly/34eNQdA"", ""https://bit.ly/3kZy7G9"", ""https://bit.ly/36fUbs9"", ""https://bit.ly/34cl1yt"", ""https://bit.ly/30mDkzZ"", ""https://bit.ly/3ihQPHt"", ""https://bit.ly/348POwc"", ""https://bit.ly/2Siu6Ad"", ""https://bit.ly/3ikD6Q2"", ""https://bit.ly/2Qvg0dY""]",401,,"https://www.instagram.com/p/CF3ZNdOnXgm/?igshid=ecwq8zg468yx
『 𝐂𝐡𝐚𝐬𝐢𝐧𝐠 𝐃𝐫𝐞𝐚𝐦𝐬 』That's right! It's now or never to chase your dream wedding! Tune in to our FB LIVE later at 1pm for a series of bridal trunk show, live seminars and vendor showcases! ⁣
⁣
📣
Remember, you may talk to the vendors via Zoom any time from 1pm - 6pm on both days, or book a physical appointment with them!⁣
⁣
🎁
Head to
https://bit.ly/2ZKU1ER
to RSVP & qualify for a complimentary goodie bag* worth $75.⁣
⊹𝐅𝐞𝐚𝐭𝐮𝐫𝐞𝐝 𝐕𝐞𝐧𝐮𝐞𝐬⊹:⠀⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
- Copthorne King's Hotel Singapore on Havelock:
https://bit.ly/2EM0hVR
- M Hotel Singapore:
https://bit.ly/30gHwBi
⁣
- Novotel Singapore on Stevens:
https://bit.ly/30khahE
- Four Points by Sheraton Singapore, Riverview:
https://bit.ly/3jhXi6m
- Grand Copthorne Waterfront Hotel:
https://bit.ly/3ieiCZm
- JEN Singapore Tanglin by Shangri-La:
https://bit.ly/3cHw6LQ
⁣⁣⁣⁣⁣⁣
- Shangri-La Hotel, Singapore:
https://bit.ly/30i8PeI
- Shangri-La's Rasa Sentosa Resort & Spa:
https://bit.ly/34aWLNl
- The Villa at Singapore Botanic Gardens:
https://bit.ly/34cGGH2
⁣⁣⁣⁣⁣⁣⁣
⊹𝐅𝐞𝐚𝐭𝐮𝐫𝐞𝐝 𝐁𝐫𝐢𝐝𝐚𝐥 𝐁𝐨𝐮𝐭𝐢𝐪𝐮𝐞𝐬⊹:⠀⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
- bloomingbride:
https://bit.ly/36kW72u
- Cangai Wedding SG 新加坡藏爱婚纱:
https://bit.ly/33fCSWj
- French Wedding:
https://bit.ly/2HFRrtH
- Grace Atelier Weddings:
https://bit.ly/2Sc2pJw
- Yvonne Creative Bridal:
https://bit.ly/3l60pPz
𝑩𝒚 𝒂𝒑𝒑𝒐𝒊𝒏𝒕𝒎𝒆𝒏𝒕 𝒐𝒏𝒍𝒚:
- The Privilege Of Chris Ling International:
https://bit.ly/34eNQdA
⁣⁣⁣⁣⁣⁣⁣
⊹𝐅𝐞𝐚𝐭𝐮𝐫𝐞𝐝 𝐖𝐞𝐝𝐝𝐢𝐧𝐠 𝐄𝐬𝐬𝐞𝐧𝐭𝐢𝐚𝐥𝐬⊹:⠀⁣⁣⁣⁣⁣⁣⁣
- A Group Of People:
https://bit.ly/3kZy7G9
- AnchorBlanc:
https://bit.ly/36fUbs9
- Carat 55 (Not available for Zoom on 4th Oct):
https://bit.ly/34cl1yt
- Heaven's Gift - Special Events Design and Consultancy:
https://bit.ly/30mDkzZ
- The Pine Garden:
https://bit.ly/3ihQPHt
- Rio Diamonds:
https://bit.ly/348POwc
- The Wedding People:
https://bit.ly/2Siu6Ad
- The Chinese Wedding Shop:
https://bit.ly/3ikD6Q2
𝑩𝒚 𝒂𝒑𝒑𝒐𝒊𝒏𝒕𝒎𝒆𝒏𝒕 𝒐𝒏𝒍𝒚:
- Jerald Foo:
https://bit.ly/2Qvg0dY
⊹𝗔𝗱𝗱𝗶𝘁𝗶𝗼𝗻𝗮𝗹 𝗣𝗲𝗿𝗸𝘀!⊹⁣⁣⁣⁣⁣⁣⁣⁣⁣
• Share our live stream & tag 2 friends for a chance to win 𝗠𝗲𝗹𝗶𝘀𝗼𝗻 𝗚𝗮𝗿𝗻𝗲𝘁 𝟭𝟴𝗞 𝗘𝗮𝗿𝗿𝗶𝗻𝗴⁣⁣⁣⁣⁣
• Make a purchase & stand to win $500 AND/OR a staycation/F&B/wedding-related voucher⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
• The first 10 couples to sign with a vendor will enjoy additional perks⁣⁣⁣⁣⁣⁣⁣
• Earn instant cashback* of up to $100 for online purchases made via Blissful Pay during the show⁣⁣⁣⁣ ⠀⁣⁣⁣⁣⁣⁣⁣⁣⁣
• Stand to win from our 𝗕𝗹𝗶𝘀𝘀𝗳𝘂𝗹 𝗣𝗮𝘆 $𝟲𝟬,𝟬𝟬𝟬 𝗚𝗿𝗮𝗻𝗱 𝗗𝗿𝗮𝘄⁣⁣⁣⁣⁣⁣⁣
• Join our many other giveaways to win mysterious prizes!⁣⁣⁣⁣⁣⁣⁣
*T&C apply.",https://t.me/blissfulbrides/401
blissfulbrides,2020-10-02T10:09:54+00:00,[],"[""http://bowsonline.blissfulbrides.sg/""]",400,,"『 𝐂𝐡𝐚𝐬𝐢𝐧𝐠 𝐃𝐫𝐞𝐚𝐦𝐬 』Here's our
✨
FB LIVE
✨
programme lineup for our Blissful Online Wedding Show happening from 3 - 4 Oct, 1pm - 6pm! Bookmark our event so you don't miss it!
✨
RSVP & speak with 1 vendor to get a complimentary goodie bag* worth $75 & individual vendor Zoom link are out now
➡️
bowsonline.blissfulbrides.sg",https://t.me/blissfulbrides/400
blissfulbrides,2020-10-02T05:20:06+00:00,[],"[""https://www.instagram.com/p/CF0-q1lBSuM/?igshid=e76l42rr1f9t"", ""https://bit.ly/2ZKU1ER"", ""https://bit.ly/2EM0hVR"", ""https://bit.ly/30gHwBi"", ""https://bit.ly/30khahE"", ""https://bit.ly/3jhXi6m"", ""https://bit.ly/3ieiCZm"", ""https://bit.ly/3cHw6LQ"", ""https://bit.ly/30i8PeI"", ""https://bit.ly/34aWLNl"", ""https://bit.ly/34cGGH2"", ""https://bit.ly/36kW72u"", ""https://bit.ly/33fCSWj"", ""https://bit.ly/2HFRrtH"", ""https://bit.ly/2Sc2pJw"", ""https://bit.ly/3l60pPz"", ""https://bit.ly/34eNQdA"", ""https://bit.ly/3kZy7G9"", ""https://bit.ly/36fUbs9"", ""https://bit.ly/34cl1yt"", ""https://bit.ly/30mDkzZ"", ""https://bit.ly/3ihQPHt"", ""https://bit.ly/348POwc"", ""https://bit.ly/2Siu6Ad"", ""https://bit.ly/3ikD6Q2"", ""https://bit.ly/2Qvg0dY""]",399,,"https://www.instagram.com/p/CF0-q1lBSuM/?igshid=e76l42rr1f9t
『 𝐂𝐡𝐚𝐬𝐢𝐧𝐠 𝐃𝐫𝐞𝐚𝐦𝐬 』It's finally D-1! Look forward to bridal trunk show, exclusive vendor promotions, live seminars and many other giveaways!
🎉
Head to
https://bit.ly/2ZKU1ER
to RSVP & qualify for a complimentary goodie bag* worth $75.
⊹𝐅𝐞𝐚𝐭𝐮𝐫𝐞𝐝 𝐕𝐞𝐧𝐮𝐞𝐬⊹:⠀⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
- Copthorne King's Hotel Singapore on Havelock:
https://bit.ly/2EM0hVR
- M Hotel Singapore:
https://bit.ly/30gHwBi
⁣
- Novotel Singapore on Stevens:
https://bit.ly/30khahE
- Four Points by Sheraton Singapore, Riverview:
https://bit.ly/3jhXi6m
- Grand Copthorne Waterfront Hotel:
https://bit.ly/3ieiCZm
- JEN Singapore Tanglin by Shangri-La:
https://bit.ly/3cHw6LQ
⁣⁣⁣⁣⁣⁣
- Shangri-La Hotel, Singapore:
https://bit.ly/30i8PeI
- Shangri-La's Rasa Sentosa Resort & Spa:
https://bit.ly/34aWLNl
- The Villa at Singapore Botanic Gardens:
https://bit.ly/34cGGH2
⁣⁣⁣⁣⁣⁣⁣
⊹𝐅𝐞𝐚𝐭𝐮𝐫𝐞𝐝 𝐁𝐫𝐢𝐝𝐚𝐥 𝐁𝐨𝐮𝐭𝐢𝐪𝐮𝐞𝐬⊹:⠀⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
- bloomingbride:
https://bit.ly/36kW72u
- Cangai Wedding SG 新加坡藏爱婚纱:
https://bit.ly/33fCSWj
- French Wedding:
https://bit.ly/2HFRrtH
- Grace Atelier Weddings:
https://bit.ly/2Sc2pJw
- Yvonne Creative Bridal:
https://bit.ly/3l60pPz
𝑩𝒚 𝒂𝒑𝒑𝒐𝒊𝒏𝒕𝒎𝒆𝒏𝒕 𝒐𝒏𝒍𝒚:
- The Privilege Of Chris Ling International:
https://bit.ly/34eNQdA
⁣⁣⁣⁣⁣⁣⁣
⊹𝐅𝐞𝐚𝐭𝐮𝐫𝐞𝐝 𝐖𝐞𝐝𝐝𝐢𝐧𝐠 𝐄𝐬𝐬𝐞𝐧𝐭𝐢𝐚𝐥𝐬⊹:⠀⁣⁣⁣⁣⁣⁣⁣
- A Group Of People:
https://bit.ly/3kZy7G9
- AnchorBlanc:
https://bit.ly/36fUbs9
- Carat 55:
https://bit.ly/34cl1yt
- Heaven's Gift - Special Events Design and Consultancy:
https://bit.ly/30mDkzZ
- The Pine Garden:
https://bit.ly/3ihQPHt
- Rio Diamonds:
https://bit.ly/348POwc
- The Wedding People:
https://bit.ly/2Siu6Ad
- The Chinese Wedding Shop:
https://bit.ly/3ikD6Q2
𝑩𝒚 𝒂𝒑𝒑𝒐𝒊𝒏𝒕𝒎𝒆𝒏𝒕 𝒐𝒏𝒍𝒚:
- Jerald Foo:
https://bit.ly/2Qvg0dY
*T&C apply.",https://t.me/blissfulbrides/399
blissfulbrides,2020-10-01T14:38:19+00:00,[],[],398,,"Blissful Brides
pinned «
https://www.instagram.com/p/CFzXnaPHhRU/?igshid=1i4yb6oezerrs  『 𝐂𝐡𝐚𝐬𝐢𝐧𝐠 𝐃𝐫𝐞𝐚𝐦𝐬 』Forget about wedding planning stress, forget about the wedding planning woes but don't forget about the exclusive vendor promotions & prizes this weekend on 3 - 4 Oct, 1pm - 6pm!…
»",https://t.me/blissfulbrides/398
blissfulbrides,2020-10-01T14:38:11+00:00,[],"[""https://www.instagram.com/p/CFzXnaPHhRU/?igshid=1i4yb6oezerrs"", ""https://bit.ly/2ZKU1ER"", ""https://bit.ly/2EM0hVR"", ""https://bit.ly/30gHwBi"", ""https://bit.ly/30khahE"", ""https://bit.ly/3jhXi6m"", ""https://bit.ly/3ieiCZm"", ""https://bit.ly/3cHw6LQ"", ""https://bit.ly/30i8PeI"", ""https://bit.ly/34aWLNl"", ""https://bit.ly/34cGGH2"", ""https://bit.ly/36kW72u"", ""https://bit.ly/33fCSWj"", ""https://bit.ly/2HFRrtH"", ""https://bit.ly/2Sc2pJw"", ""https://bit.ly/3l60pPz"", ""https://bit.ly/34eNQdA"", ""https://bit.ly/3kZy7G9"", ""https://bit.ly/36fUbs9"", ""https://bit.ly/34cl1yt"", ""https://bit.ly/30mDkzZ"", ""https://bit.ly/3ihQPHt"", ""https://bit.ly/348POwc"", ""https://bit.ly/2Siu6Ad"", ""https://bit.ly/3ikD6Q2"", ""https://bit.ly/2Qvg0dY""]",397,,"https://www.instagram.com/p/CFzXnaPHhRU/?igshid=1i4yb6oezerrs
『 𝐂𝐡𝐚𝐬𝐢𝐧𝐠 𝐃𝐫𝐞𝐚𝐦𝐬 』Forget about wedding planning stress, forget about the wedding planning woes but don't forget about the exclusive vendor promotions & prizes this weekend on 3 - 4 Oct, 1pm - 6pm!
RSVP now at
https://bit.ly/2ZKU1ER
& speak with any of our vendors to redeem a 𝐅𝐑𝐄𝐄 𝐠𝐨𝐨𝐝𝐢𝐞 𝐛𝐚𝐠 worth $75*!
Check out the Zoom links below!
⊹𝐅𝐞𝐚𝐭𝐮𝐫𝐞𝐝 𝐕𝐞𝐧𝐮𝐞𝐬⊹:⠀⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
- Copthorne King's Hotel Singapore on Havelock:
https://bit.ly/2EM0hVR
- M Hotel Singapore:
https://bit.ly/30gHwBi
⁣
- Novotel Singapore on Stevens:
https://bit.ly/30khahE
- Four Points by Sheraton Singapore, Riverview:
https://bit.ly/3jhXi6m
- Grand Copthorne Waterfront Hotel:
https://bit.ly/3ieiCZm
- JEN Singapore Tanglin by Shangri-La:
https://bit.ly/3cHw6LQ
⁣⁣⁣⁣⁣⁣
- Shangri-La Hotel, Singapore:
https://bit.ly/30i8PeI
- Shangri-La's Rasa Sentosa Resort & Spa:
https://bit.ly/34aWLNl
- The Villa at Singapore Botanic Gardens:
https://bit.ly/34cGGH2
⁣⁣⁣⁣⁣⁣⁣
⊹𝐅𝐞𝐚𝐭𝐮𝐫𝐞𝐝 𝐁𝐫𝐢𝐝𝐚𝐥 𝐁𝐨𝐮𝐭𝐢𝐪𝐮𝐞𝐬⊹:⠀⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
- bloomingbride:
https://bit.ly/36kW72u
- Cangai Wedding SG 新加坡藏爱婚纱:
https://bit.ly/33fCSWj
- French Wedding:
https://bit.ly/2HFRrtH
- Grace Atelier Weddings:
https://bit.ly/2Sc2pJw
- Yvonne Creative Bridal:
https://bit.ly/3l60pPz
𝑩𝒚 𝒂𝒑𝒑𝒐𝒊𝒏𝒕𝒎𝒆𝒏𝒕 𝒐𝒏𝒍𝒚:
- The Privilege Of Chris Ling Internationall:
https://bit.ly/34eNQdA
⁣⁣⁣⁣⁣⁣⁣
⊹𝐅𝐞𝐚𝐭𝐮𝐫𝐞𝐝 𝐖𝐞𝐝𝐝𝐢𝐧𝐠 𝐄𝐬𝐬𝐞𝐧𝐭𝐢𝐚𝐥𝐬⊹:⠀⁣⁣⁣⁣⁣⁣⁣
- A Group Of People:
https://bit.ly/3kZy7G9
- AnchorBlanc:
https://bit.ly/36fUbs9
- Carat 55:
https://bit.ly/34cl1yt
- Heaven's Gift - Special Events Design and Consultancy:
https://bit.ly/30mDkzZ
- The Pine Garden:
https://bit.ly/3ihQPHt
- Rio Diamonds:
https://bit.ly/348POwc
- The Wedding People:
https://bit.ly/2Siu6Ad
- The Chinese Wedding Shop:
https://bit.ly/3ikD6Q2
𝑩𝒚 𝒂𝒑𝒑𝒐𝒊𝒏𝒕𝒎𝒆𝒏𝒕 𝒐𝒏𝒍𝒚:
- Jerald Foo:
https://bit.ly/2Qvg0dY
*T&C apply.",https://t.me/blissfulbrides/397
blissfulbrides,2020-10-01T04:00:09+00:00,[],"[""http://bowsonline.blissfulbrides.sg/""]",396,,"It's looking like a fashion show with these bridal boutiques! Anticipate our trunk show happening on both 3 & 4 Oct, brought to you by
Blooming Bride, French Wedding Couture, Grace Atelier Weddings & Yvonne Creative Bridal
✨
Great news! Zoom links for all our vendors are out now! Visit
bowsonline.blissfulbrides.sg
to rsvp & check them out.",https://t.me/blissfulbrides/396
blissfulbrides,2020-09-29T10:32:37+00:00,[],[],395,,"Blissful Brides
pinned «
https://www.instagram.com/p/CFZV8hTpldo/?igshid=180pqfm79l9ml  Click & swipe to take a sneak peek at our goodie bag worth $75.   RSVP now at www.bowsonline.blissfulbrides.sg
»",https://t.me/blissfulbrides/395
blissfulbrides,2020-09-29T10:32:06+00:00,[],"[""http://bowsonline.blissfulbrides.sg/""]",394,,"M Hotel Singapore will be joining our 5th Blissful Online Wedding Show from 3 - 4 Oct, 1pm - 6pm! Check out their promotion and do visit them at their Zoom room on event day!
Rsvp now at
bowsonline.blissfulbrides.sg
and speak with 1 vendor to receive a complimentary goodie bag worth $75
✨",https://t.me/blissfulbrides/394
blissfulbrides,2020-09-28T11:42:44+00:00,[],"[""https://www.facebook.com/blissfulbrides/videos/344449160303726"", ""https://rio-diamonds.blissfulbrides.sg/rio/""]",393,,"https://www.facebook.com/blissfulbrides/videos/344449160303726
[𝗚𝗜𝗩𝗘𝗔𝗪𝗔𝗬 | 𝗕𝗹𝗶𝘀𝘀𝗳𝘂𝗹 𝗕𝗿𝗶𝗱𝗲𝘀 𝘅 𝗥𝗶𝗼 𝗗𝗶𝗮𝗺𝗼𝗻𝗱𝘀] Stand a chance to win a 𝗘𝗻𝗻𝗲𝘀𝘆 𝗕𝗹𝘂𝗲 𝗧𝗼𝗽𝗮𝘇 𝟵𝗞 𝗽𝗲𝗻𝗱𝗮𝗻𝘁 𝘄𝗼𝗿𝘁𝗵 $𝟭𝟲𝟬⁣⁣⁣⁣ in just 2 steps:
1️⃣
Share this live stream and remember to set your post to public
2️⃣
Tag 2 friends in the comment section below
RSVP to get $100 off* selected purchase
➡
https://rio-diamonds.blissfulbrides.sg/rio/
✨
2nd wedding band at only $499
✨
Wedding Si Dian Jin and Si Dian Zhuan sets from $999 onwards
✨
FREE gemstone customisation
✨
40% off all GIA diamonds
⊹𝗔𝗱𝗱𝗶𝘁𝗶𝗼𝗻𝗮𝗹 𝗣𝗲𝗿𝗸𝘀!⊹⁣
- First 3 to make a purchase during the live stream to win a wedding teapot set
- Earn instant cash back* of up to $50 or $100 when you make a purchase with us during the live
- Stand to win from our 𝗕𝗹𝗶𝘀𝘀𝗳𝘂𝗹 𝗣𝗮𝘆 $𝟲𝟬,𝟬𝟬𝟬 𝗚𝗿𝗮𝗻𝗱 𝗗𝗿𝗮𝘄⁣
-Everyone will be entitled to 1 spin-the-wheel chance to stand to win other attractive prizes worth $500
*T&C apply.",https://t.me/blissfulbrides/393
